,Id,Series,Time,CPU_Load,Power,Network_RX,Network_TX,Inlet_Temperature,CPU1_Temperature,CPU2_Temperature,Fan_speed1,Fan_speed2,Fan_speed3,Fan_speed4,Ram,Ram_Used,No_Of_Running_vms,CPU_cores,CPU_cores_used,Ambient_Temperature,Cooling_Power,Total_Power,CPU_Temp_Max
0,qh2-rcc1782018-10-0911:20:00,qh2-rcc178 ,2018-10-09 11:20:00,31.09,276.0,178712.56,340870.37,19.34,73.32,58.85,9290.87,9284.33,9313.5,9269.87,515639.0,485942.0,8.0,64.0,64.0,92.65,91.97,367.97,73.32
1,qh2-rcc1782018-10-0911:30:00,qh2-rcc178 ,2018-10-09 11:30:00,31.14,272.0,79476.96,414245.7,20.0,72.27,58.65,9234.17,9228.33,9251.67,9213.17,515639.0,485942.0,8.0,64.0,64.0,92.27,90.64,362.64,72.27
2,qh2-rcc1782018-10-0911:40:00,qh2-rcc178 ,2018-10-09 11:40:00,31.22,271.33,267432.91,530723.72,20.0,72.13,58.82,9200.33,9191.0,9205.0,9168.83,515639.0,485942.0,8.0,64.0,64.0,92.13,90.42,361.75,72.13
3,qh2-rcc1782018-10-0911:50:00,qh2-rcc178 ,2018-10-09 11:50:00,31.92,274.93,247592.79,280201.06,19.95,72.77,59.08,9291.33,9275.0,9290.17,9261.0,515639.0,485942.0,8.0,64.0,64.0,92.72,91.61,366.55,72.77
4,qh2-rcc1782018-10-0912:00:00,qh2-rcc178 ,2018-10-09 12:00:00,27.53,255.2,353414.62,452559.12,20.0,68.98,56.0,9165.33,9164.17,9172.33,9149.0,515639.0,485942.0,8.0,64.0,64.0,88.98,85.04,340.24,68.98
5,qh2-rcc1782018-10-0912:10:00,qh2-rcc178 ,2018-10-09 12:10:00,26.16,256.0,73710.6,252177.53,20.0,68.25,56.02,9172.33,9179.33,9186.33,9167.67,515639.0,485942.0,8.0,64.0,64.0,88.25,85.31,341.31,68.25
6,qh2-rcc1782018-10-0912:20:00,qh2-rcc178 ,2018-10-09 12:20:00,26.19,262.13,139045.6,545783.04,20.0,69.7,55.93,9174.67,9167.67,9181.67,9145.5,515639.0,485942.0,8.0,64.0,64.0,89.7,87.35,349.48,69.7
7,qh2-rcc1782018-10-0912:30:00,qh2-rcc178 ,2018-10-09 12:30:00,26.61,256.0,233278.43,270708.75,20.0,69.0,56.0,9178.17,9172.33,9198.0,9165.33,515639.0,485942.0,8.0,64.0,64.0,89.0,85.31,341.31,69.0
8,qh2-rcc1782018-10-0912:40:00,qh2-rcc178 ,2018-10-09 12:40:00,26.38,256.27,95815.98,260496.36,20.0,68.95,55.67,9171.17,9171.17,9200.33,9161.83,515639.0,485942.0,8.0,64.0,64.0,88.95,85.39,341.66,68.95
9,qh2-rcc1782018-10-0912:50:00,qh2-rcc178 ,2018-10-09 12:50:00,26.69,261.6,249508.8,486035.18,20.0,69.85,56.25,9174.67,9179.33,9198.0,9159.5,515639.0,485942.0,8.0,64.0,64.0,89.85,87.17,348.77,69.85
10,qh2-rcc1782018-10-0913:00:00,qh2-rcc178 ,2018-10-09 13:00:00,25.68,255.2,240019.39,285429.2,20.0,68.58,55.28,9212.0,9209.67,9223.67,9182.83,515639.0,485942.0,8.0,64.0,64.0,88.58,85.04,340.24,68.58
11,qh2-rcc1782018-10-0913:10:00,qh2-rcc178 ,2018-10-09 13:10:00,24.58,252.8,152727.63,229966.4,20.0,68.52,55.02,9195.67,9172.33,9195.67,9164.17,515639.0,485942.0,8.0,64.0,64.0,88.52,84.24,337.04,68.52
12,qh2-rcc1782018-10-0913:20:00,qh2-rcc178 ,2018-10-09 13:20:00,24.46,262.8,185465.05,525145.34,20.0,70.05,55.3,9262.17,9227.17,9252.83,9210.83,515639.0,485942.0,8.0,64.0,64.0,90.05,87.57,350.37,70.05
13,qh2-rcc1782018-10-0913:30:00,qh2-rcc178 ,2018-10-09 13:30:00,25.13,258.0,196220.98,237255.33,20.0,69.02,55.22,9296.0,9282.0,9300.67,9233.0,515639.0,485942.0,8.0,64.0,64.0,89.02,85.97,343.97,69.02
14,qh2-rcc1782018-10-0913:40:00,qh2-rcc178 ,2018-10-09 13:40:00,25.64,258.4,326336.28,246633.12,20.0,68.57,55.13,9347.33,9347.33,9362.5,9340.33,515639.0,485942.0,8.0,64.0,64.0,88.57,86.11,344.51,68.57
15,qh2-rcc1782018-10-0913:50:00,qh2-rcc178 ,2018-10-09 13:50:00,26.43,262.67,752760.35,319443.19,20.0,69.4,55.58,9342.67,9348.5,9357.83,9341.5,515639.0,485942.0,8.0,64.0,64.0,89.4,87.53,350.19,69.4
16,qh2-rcc1782018-10-0914:00:00,qh2-rcc178 ,2018-10-09 14:00:00,26.11,256.67,213687.94,315292.97,19.93,68.47,55.32,9338.0,9345.0,9362.5,9331.0,515639.0,485942.0,8.0,64.0,64.0,88.4,85.53,342.19,68.47
17,qh2-rcc1782018-10-0914:10:00,qh2-rcc178 ,2018-10-09 14:10:00,26.42,256.13,70998.02,443072.98,19.93,68.07,55.37,9341.5,9343.83,9359.0,9332.17,515639.0,485942.0,8.0,64.0,64.0,88.0,85.35,341.48,68.07
18,qh2-rcc1782018-10-0914:20:00,qh2-rcc178 ,2018-10-09 14:20:00,26.03,263.73,57051.6,273343.84,20.0,69.28,55.97,9354.33,9340.33,9354.33,9342.67,515639.0,485942.0,8.0,64.0,64.0,89.28,87.88,351.62,69.28
19,qh2-rcc1782018-10-0914:30:00,qh2-rcc178 ,2018-10-09 14:30:00,26.63,256.93,102829.01,306955.97,20.0,68.22,55.38,9343.83,9347.33,9360.17,9329.83,515639.0,485942.0,8.0,64.0,64.0,88.22,85.62,342.55,68.22
20,qh2-rcc1782018-10-0914:40:00,qh2-rcc178 ,2018-10-09 14:40:00,26.42,256.0,243682.87,461554.22,19.73,68.0,55.63,9345.0,9347.33,9359.0,9332.17,515639.0,485942.0,8.0,64.0,64.0,87.73,85.31,341.31,68.0
